num_conn,startTimet,orig_pt,resp_pt1,orig_ht,resp_ht,duration,protocol_type,resp_pt2,flag,src_bytes,dst_bytes,land,wrong_fragment,urg,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_hot_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate_sec,rerror_rate,srv_error_rate_sec,same_srv_rate,diff_srv_rate,dst_host_diff_srv_rate,count_100,srv_count_100,same_srv_rate_100,diff_srv_rate_100,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rat,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
87,1580559790.0125868,61865,555,127.0.0.1,127.0.0.1,1.6e-05,tcp,555,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0.0,0.0,0.9767440000000001,0.0,0.0,1.0,0.0,86,0,0.0,1.0,1.0,0.0,0.0,0.0,0.9767440000000001,0.0
88,1580559790.0126278,61865,5004,127.0.0.1,127.0.0.1,1.7e-05,tcp,5004,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0.0,0.0,0.9770120000000001,0.0,0.0,1.0,0.0,87,0,0.0,1.0,1.0,0.0,0.0,0.0,0.9770120000000001,0.0
89,1580559790.01267,61865,1068,127.0.0.1,127.0.0.1,1.6e-05,tcp,1068,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0.0,0.0,0.977273,0.0,0.0,1.0,0.0,88,0,0.0,1.0,1.0,0.0,0.0,0.0,0.977273,0.0
90,1580559790.012711,61865,212,127.0.0.1,127.0.0.1,1.6e-05,tcp,212,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0.0,0.0,0.9775280000000001,0.0,0.0,1.0,0.0,89,0,0.0,1.0,1.0,0.0,0.0,0.0,0.9775280000000001,0.0
91,1580559790.012753,61865,4445,127.0.0.1,127.0.0.1,1.6e-05,tcp,4445,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0.0,0.0,0.977778,0.0,0.0,1.0,0.0,90,0,0.0,1.0,1.0,0.0,0.0,0.0,0.977778,0.0
92,1580559790.012794,61865,3880,127.0.0.1,127.0.0.1,1.6e-05,tcp,3880,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0.0,0.0,0.978022,0.0,0.0,1.0,0.0,91,0,0.0,1.0,1.0,0.0,0.0,0.0,0.978022,0.0
93,1580559790.012836,61865,5087,127.0.0.1,127.0.0.1,1.6e-05,tcp,5087,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0.0,0.0,0.978261,0.0,0.0,1.0,0.0,92,0,0.0,1.0,1.0,0.0,0.0,0.0,0.978261,0.0
94,1580559790.01288,61865,1104,127.0.0.1,127.0.0.1,1.7e-05,tcp,1104,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0.0,0.0,0.9784950000000001,0.0,0.0,1.0,0.0,93,0,0.0,1.0,1.0,0.0,0.0,0.0,0.9784950000000001,0.0
95,1580559790.012923,61865,5902,127.0.0.1,127.0.0.1,1.6e-05,tcp,5902,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0.0,0.0,0.978723,0.0,0.0,1.0,0.0,94,0,0.0,1.0,1.0,0.0,0.0,0.0,0.978723,0.0
96,1580559790.012964,61865,5999,127.0.0.1,127.0.0.1,1.7e-05,tcp,5999,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0.0,0.0,0.9789469999999999,0.0,0.0,1.0,0.0,95,0,0.0,1.0,1.0,0.0,0.0,0.0,0.9789469999999999,0.0
97,1580559790.013006,61865,9500,127.0.0.1,127.0.0.1,1.6e-05,tcp,9500,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0.0,0.0,0.979167,0.0,0.0,1.0,0.0,96,0,0.0,1.0,1.0,0.0,0.0,0.0,0.979167,0.0
98,1580559790.013047,61865,1719,127.0.0.1,127.0.0.1,1.7e-05,tcp,1719,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0.0,0.0,0.979381,0.0,0.0,1.0,0.0,97,0,0.0,1.0,1.0,0.0,0.0,0.0,0.979381,0.0
99,1580559790.0130892,61865,30000,127.0.0.1,127.0.0.1,1.6e-05,tcp,30000,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0.0,0.0,0.979592,0.0,0.0,1.0,0.0,98,0,0.0,1.0,1.0,0.0,0.0,0.0,0.979592,0.0
100,1580559790.0131311,61865,3905,127.0.0.1,127.0.0.1,1.6e-05,tcp,3905,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0.0,0.0,0.979798,0.0,0.0,1.0,0.0,99,0,0.0,1.0,1.0,0.0,0.0,0.0,0.979798,0.0
101,1580559790.0131721,61865,10616,127.0.0.1,127.0.0.1,1.6e-05,tcp,10616,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.0,0.0,0.98,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,0.98,0.0
102,1580559790.0132132,61865,222,127.0.0.1,127.0.0.1,1.7e-05,tcp,222,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0.0,0.0,0.9801979999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,0.98,0.0
103,1580559790.0132551,61865,55600,127.0.0.1,127.0.0.1,1.7e-05,tcp,55600,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0.0,0.0,0.980392,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,0.98,0.0
104,1580559790.013297,61865,683,127.0.0.1,127.0.0.1,1.6e-05,tcp,683,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0.0,0.0,0.980583,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,0.98,0.0
105,1580559790.013339,61865,1130,127.0.0.1,127.0.0.1,1.6e-05,tcp,1130,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0.0,0.0,0.980769,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,0.98,0.0
106,1580559790.01338,61865,49152,127.0.0.1,127.0.0.1,1.6e-05,tcp,49152,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0.0,0.0,0.980952,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,0.99,0.0
107,1580559790.013421,61865,3878,127.0.0.1,127.0.0.1,1.6e-05,tcp,3878,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0.0,0.0,0.981132,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,0.99,0.0
108,1580559790.0134618,61865,255,127.0.0.1,127.0.0.1,1.6e-05,tcp,255,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0.0,0.0,0.981308,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,0.99,0.0
109,1580559790.0135028,61865,27715,127.0.0.1,127.0.0.1,1.6e-05,tcp,27715,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0.0,0.0,0.9814809999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,0.99,0.0
110,1580559790.013546,61865,9943,127.0.0.1,127.0.0.1,1.6e-05,tcp,9943,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0.0,0.0,0.981651,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,0.99,0.0
111,1580559790.013587,61865,1119,127.0.0.1,127.0.0.1,1.6e-05,tcp,1119,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0.0,0.0,0.9818180000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
112,1580559790.013629,61865,1148,127.0.0.1,127.0.0.1,1.4999999999999999e-05,tcp,1148,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0.0,0.0,0.981982,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
113,1580559790.01367,61865,1186,127.0.0.1,127.0.0.1,1.6e-05,tcp,1186,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0.0,0.0,0.982143,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
114,1580559790.013711,61865,625,127.0.0.1,127.0.0.1,1.6e-05,tcp,625,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0.0,0.0,0.982301,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
115,1580559790.013752,61865,4004,127.0.0.1,127.0.0.1,1.6e-05,tcp,4004,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0.0,0.0,0.982456,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
116,1580559790.013794,61865,7911,127.0.0.1,127.0.0.1,1.6e-05,tcp,7911,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0.0,0.0,0.9826090000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
117,1580559790.013835,61865,9876,127.0.0.1,127.0.0.1,1.6e-05,tcp,9876,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0.0,0.0,0.982759,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
118,1580559790.013876,61865,20000,127.0.0.1,127.0.0.1,1.6e-05,tcp,20000,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0.0,0.0,0.982906,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
119,1580559790.013918,61865,7001,127.0.0.1,127.0.0.1,1.6e-05,tcp,7001,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0.0,0.0,0.983051,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
120,1580559790.013959,61865,1071,127.0.0.1,127.0.0.1,1.6e-05,tcp,1071,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0.0,0.0,0.983193,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
121,1580559790.014,61865,2048,127.0.0.1,127.0.0.1,1.6e-05,tcp,2048,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0.0,0.0,0.983333,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
122,1580559790.014041,61865,3372,127.0.0.1,127.0.0.1,1.7e-05,tcp,3372,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0.0,0.0,0.9834709999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
123,1580559790.014083,61865,34571,127.0.0.1,127.0.0.1,1.6e-05,tcp,34571,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0.0,0.0,0.983607,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
124,1580559790.014124,61865,8042,127.0.0.1,127.0.0.1,1.6e-05,tcp,8042,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0.0,0.0,0.98374,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
125,1580559790.014165,61865,1044,127.0.0.1,127.0.0.1,1.6e-05,tcp,1044,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0.0,0.0,0.9838709999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
126,1580559790.0142062,61865,27000,127.0.0.1,127.0.0.1,1.6e-05,tcp,27000,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0.0,0.0,0.984,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127,1580559790.0142472,61865,301,127.0.0.1,127.0.0.1,1.6e-05,tcp,301,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0.0,0.0,0.9841270000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
128,1580559790.0142882,61865,9593,127.0.0.1,127.0.0.1,1.6e-05,tcp,9593,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0.0,0.0,0.984252,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
129,1580559790.014329,61865,1050,127.0.0.1,127.0.0.1,1.7e-05,tcp,1050,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0.0,0.0,0.984375,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
130,1580559790.0143712,61865,1174,127.0.0.1,127.0.0.1,1.6e-05,tcp,1174,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0.0,0.0,0.9844959999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
131,1580559790.016691,61865,2111,127.0.0.1,127.0.0.1,2.9999999999999997e-05,tcp,2111,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0.0,0.0,0.984615,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
132,1580559790.016744,61865,32773,127.0.0.1,127.0.0.1,1.2e-05,tcp,32773,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0.0,0.0,0.984733,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
133,1580559790.016775,61865,65389,127.0.0.1,127.0.0.1,1.2e-05,tcp,65389,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0.0,0.0,0.984848,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
134,1580559790.0168061,61865,2068,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,2068,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0.0,0.0,0.9849620000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
135,1580559790.016838,61865,5033,127.0.0.1,127.0.0.1,1.2e-05,tcp,5033,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0.0,0.0,0.985075,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
136,1580559790.0168688,61865,1271,127.0.0.1,127.0.0.1,1.2e-05,tcp,1271,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0.0,0.0,0.9851850000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
137,1580559790.016899,61865,366,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,366,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0.0,0.0,0.985294,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
138,1580559790.016931,61865,7938,127.0.0.1,127.0.0.1,1.2e-05,tcp,7938,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0.0,0.0,0.985401,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
139,1580559790.0169618,61865,4224,127.0.0.1,127.0.0.1,1.1e-05,tcp,4224,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0.0,0.0,0.985507,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
140,1580559790.016992,61865,1094,127.0.0.1,127.0.0.1,1.2e-05,tcp,1094,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0.0,0.0,0.985611,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
141,1580559790.0170221,61865,3851,127.0.0.1,127.0.0.1,1.2e-05,tcp,3851,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0.0,0.0,0.985714,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
142,1580559790.017053,61865,7002,127.0.0.1,127.0.0.1,1.2e-05,tcp,7002,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0.0,0.0,0.985816,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
143,1580559790.017083,61865,10778,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,10778,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0.0,0.0,0.985915,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
144,1580559790.0171142,61865,3,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,3,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0.0,0.0,0.986014,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
145,1580559790.017145,61865,1272,127.0.0.1,127.0.0.1,1.2e-05,tcp,1272,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0.0,0.0,0.9861110000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
146,1580559790.017176,61865,6059,127.0.0.1,127.0.0.1,1.1e-05,tcp,6059,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0.0,0.0,0.986207,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
147,1580559790.017206,61865,5060,127.0.0.1,127.0.0.1,1.2e-05,tcp,5060,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0.0,0.0,0.986301,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
148,1580559790.017237,61865,3871,127.0.0.1,127.0.0.1,1.2e-05,tcp,3871,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0.0,0.0,0.986395,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
149,1580559790.017268,61865,2910,127.0.0.1,127.0.0.1,1.2e-05,tcp,2910,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0.0,0.0,0.9864860000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
150,1580559790.017298,61865,85,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,85,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0.0,0.0,0.986577,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
151,1580559790.0173311,61865,4001,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,4001,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0.0,0.0,0.986667,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
152,1580559790.017363,61865,57294,127.0.0.1,127.0.0.1,1.2e-05,tcp,57294,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0.0,0.0,0.9867549999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
153,1580559790.0173938,61865,10621,127.0.0.1,127.0.0.1,1.2e-05,tcp,10621,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0.0,0.0,0.986842,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
154,1580559790.017425,61865,8000,127.0.0.1,127.0.0.1,1.2e-05,tcp,8000,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0.0,0.0,0.986928,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
155,1580559790.017455,61865,9535,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,9535,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0.0,0.0,0.9870129999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
156,1580559790.0174868,61865,1521,127.0.0.1,127.0.0.1,1.2e-05,tcp,1521,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0.0,0.0,0.9870969999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
157,1580559790.017518,61865,50800,127.0.0.1,127.0.0.1,1.2e-05,tcp,50800,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0.0,0.0,0.9871790000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
158,1580559790.017548,61865,1972,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,1972,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0.0,0.0,0.987261,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
159,1580559790.0175788,61865,60443,127.0.0.1,127.0.0.1,1.2e-05,tcp,60443,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0.0,0.0,0.987342,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
160,1580559790.01761,61865,5907,127.0.0.1,127.0.0.1,1.1e-05,tcp,5907,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0.0,0.0,0.9874209999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
161,1580559790.01764,61865,8083,127.0.0.1,127.0.0.1,1.2e-05,tcp,8083,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0.0,0.0,0.9875,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
162,1580559790.017671,61865,2009,127.0.0.1,127.0.0.1,1.1e-05,tcp,2009,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0.0,0.0,0.9875780000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
163,1580559790.017701,61865,1524,127.0.0.1,127.0.0.1,1.2e-05,tcp,1524,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0.0,0.0,0.987654,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
164,1580559790.0177321,61865,2381,127.0.0.1,127.0.0.1,1.1e-05,tcp,2381,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0.0,0.0,0.9877299999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
165,1580559790.017762,61865,7103,127.0.0.1,127.0.0.1,1.2e-05,tcp,7103,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0.0,0.0,0.9878049999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
166,1580559790.017793,61865,1812,127.0.0.1,127.0.0.1,1.2e-05,tcp,1812,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0.0,0.0,0.9878790000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
167,1580559790.017824,61865,10003,127.0.0.1,127.0.0.1,1.1e-05,tcp,10003,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0.0,0.0,0.987952,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
168,1580559790.017854,61865,6156,127.0.0.1,127.0.0.1,1.2e-05,tcp,6156,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0.0,0.0,0.988024,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
169,1580559790.017884,61865,50001,127.0.0.1,127.0.0.1,1.2e-05,tcp,50001,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0.0,0.0,0.9880950000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
170,1580559790.017917,61865,5298,127.0.0.1,127.0.0.1,1.2e-05,tcp,5298,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0.0,0.0,0.988166,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
171,1580559790.0179482,61865,49163,127.0.0.1,127.0.0.1,1.2e-05,tcp,49163,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0.0,0.0,0.9882350000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
172,1580559790.017978,61865,8701,127.0.0.1,127.0.0.1,1.2e-05,tcp,8701,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0.0,0.0,0.9883040000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
